,data,fonte,id,descricao,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities
70,2023-11-04 19:06:32.996971,Viva Real,2626514031,"Galpão/Depósito/Armazém    para Aluguel, 240m²","Rodovia Baldicero Filomeno - Ribeirão da Ilha, Florianópolis - SC",Rodovia Baldicero Filomeno ,, Ribeirão da Ilha,florianopolis,1900,Mês,,240,,,,https://vivareal.com.br/imovel/galpao-deposito-armazem-ribeirao-da-ilha-bairros-florianopolis-240m2-aluguel-RS1900-id-2626514031/,
71,2023-11-04 19:06:32.999029,Viva Real,2653997744,"Casa de condomínio com 3 Quartos para Aluguel, 150m²","Rua João Pacheco da Costa, 871 - Lagoa da Conceição, Florianópolis - SC",Rua João Pacheco da Costa,871, Lagoa da Conceição,florianopolis,6200,Mês,750,150,3,3,2,https://vivareal.com.br/imovel/casa-de-condominio-3-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-150m2-aluguel-RS6200-id-2653997744/,Garagem; Área de serviço; Varanda gourmet; Cozinha; Sala de jantar; ...
72,2023-11-04 19:06:33.001019,Viva Real,2643172988,"Sala/Conjunto com  Quarto para Aluguel, 87m²","Rodovia Doutor Antônio Luiz Moura Gonzaga, 3339 - Rio Tavares, Florianópolis - SC",Rodovia Doutor Antônio Luiz Moura Gonzaga,3339, Rio Tavares,florianopolis,5300,Mês,,87,2,1,2,https://vivareal.com.br/imovel/sala-comercial-1-quartos-rio-tavares-bairros-florianopolis-com-garagem-87m2-aluguel-RS5300-id-2643172988/,Garagem
73,2023-11-04 19:06:33.002721,Viva Real,2649410167,"Apartamento com 3 Quartos para Aluguel, 98m²","Avenida Campeche, 1830 - Campeche, Florianópolis - SC",Avenida Campeche,1830, Campeche,florianopolis,10500,Mês,850,98,2,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-98m2-aluguel-RS10500-id-2649410167/,Piscina; Mobiliado; Área de serviço; Cozinha; Interfone; ...
74,2023-11-04 19:06:33.004330,Viva Real,2619022124,"Ponto comercial/Loja/Box    para Aluguel, 625m²","Rodovia José Carlos Daux, 1 - Centro, Florianópolis - SC",Rodovia José Carlos Daux,1, Centro,florianopolis,100,Mês,,625,4,,1,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-com-garagem-625m2-aluguel-RS100-id-2619022124/,Elevador; Estacionamento; Bicicletário; Portaria 24h; Acesso para deficientes; ...
75,2023-11-04 19:06:33.006118,Viva Real,2660007494,Casa com 3 Quartos para Venda/Aluguel 190m²,"Rua das Guaracemas, 1 - Jurerê Internacional, Florianópolis - SC",Rua das Guaracemas,1, Jurerê Internacional,florianopolis,3400,Dia,,190,2,3,2,https://vivareal.com.br/imovel/casa-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-190m2-venda-RS3200000-id-2660007494/,Piscina; Mobiliado; Churrasqueira; Quintal; Aceita animais; ...
76,2023-11-04 19:06:33.007955,Viva Real,2661697168,"Apartamento com  Quarto para Aluguel, 50m²","Agronômica, Florianópolis - SC",,,Agronômica,florianopolis,3800,Mês,550,50,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-com-garagem-50m2-aluguel-RS3800-id-2661697168/,Mobiliado; Garagem; Área de serviço; Armário na cozinha; Sala de jantar; ...
77,2023-11-04 19:06:33.009632,Viva Real,2640982653,"Casa com 6 Quartos para Aluguel, 250m²","Rua Rodolfo Manoel Bento - Trindade, Florianópolis - SC",Rua Rodolfo Manoel Bento ,, Trindade,florianopolis,8500,Mês,,250,4,6,2,https://vivareal.com.br/imovel/casa-6-quartos-trindade-bairros-florianopolis-com-garagem-250m2-aluguel-RS8500-id-2640982653/,Churrasqueira; Varanda; Quintal; Aceita animais; Jardim; ...
78,2023-11-04 19:06:33.011306,Viva Real,2656460353,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua João Roberto Sanford - Coqueiros, Florianópolis - SC",Rua João Roberto Sanford ,, Coqueiros,florianopolis,3200,Mês,560,90,1,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-90m2-aluguel-RS3200-id-2656460353/,Portão eletrônico; Aceita animais; Ar-condicionado
79,2023-11-04 19:06:33.012869,Viva Real,2643850768,Apartamento com 3 Quartos para Venda/Aluguel 167m²,"Rua Doutor Armínio Tavares, 120 - Centro, Florianópolis - SC",Rua Doutor Armínio Tavares,120, Centro,florianopolis,19511,Mês,1520,167,4,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-167m2-venda-RS4878000-id-2643850768/,Churrasqueira; Elevador; Varanda; Jardim; Área de serviço; ...
80,2023-11-04 19:06:33.014424,Viva Real,2644223961,Apartamento com 4 Quartos para Venda/Aluguel 308m²,"Rua Comandante Constantino Nicolau Spyrides, 4200 - Agronômica, Florianópolis - SC",Rua Comandante Constantino Nicolau Spyrides,4200, Agronômica,florianopolis,33500,Mês,2862,308,6,4,3,https://vivareal.com.br/imovel/apartamento-4-quartos-agronomica-bairros-florianopolis-com-garagem-308m2-venda-RS12881000-id-2644223961/,Churrasqueira; Elevador; Varanda; Garagem; Jardim; ...
81,2023-11-04 19:06:33.016414,Viva Real,2632592867,Apartamento com 3 Quartos para Venda/Aluguel 237m²,"Centro, Florianópolis - SC",,,Centro,florianopolis,11500,Mês,2300,237,5,3,3,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-237m2-venda-RS3850000-id-2632592867/,Elevador; Academia; Garagem; Ar-condicionado; Jardim; ...
82,2023-11-04 19:06:33.018101,Viva Real,2644433861,"Sala/Conjunto    para Aluguel, 45m²","Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,3000,Mês,,45,1,,1,https://vivareal.com.br/imovel/sala-comercial-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-45m2-aluguel-RS3000-id-2644433861/,Garagem
83,2023-11-04 19:06:33.019707,Viva Real,2657405173,"Apartamento com 2 Quartos para Aluguel, 75m²","Centro, Florianópolis - SC",,,Centro,florianopolis,2700,Mês,750,75,1,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-75m2-aluguel-RS2700-id-2657405173/,
84,2023-11-04 19:06:33.021263,Viva Real,2664132155,"Casa com 4 Quartos para Aluguel, 250m²","Rua das Piraúnas - Jurerê Internacional, Florianópolis - SC",Rua das Piraúnas ,, Jurerê Internacional,florianopolis,2300,Dia,,250,5,4,2,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-250m2-aluguel-RS2300-id-2664132155/,Churrasqueira; Ar-condicionado; Mobiliado; Cozinha; Piscina
85,2023-11-04 19:06:33.022867,Viva Real,2651387565,"Apartamento com  Quarto para Aluguel, 53m²","Rua Hoepcke, 168 - Centro, Florianópolis - SC",Rua Hoepcke,168, Centro,florianopolis,5350,Mês,420,53,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-53m2-aluguel-RS5350-id-2651387565/,Elevador; Academia; Espaço gourmet; Ar-condicionado; Jardim; ...
86,2023-11-04 19:06:33.024458,Viva Real,2663657087,Apartamento com 2 Quartos à Venda/Aluguel 69m²,"Rua Vereador Batista Pereira - Balneario do Estreito, Florianópolis - SC",Rua Vereador Batista Pereira ,, Balneario do Estreito,florianopolis,3800,Mês,382,69,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-balneario-do-estreito-bairros-florianopolis-com-garagem-69m2-venda-RS690000-id-2663657087/,Portaria 24h; Aceita animais; Ar-condicionado
87,2023-11-04 19:06:33.026416,Viva Real,2648779563,"Sala/Conjunto    para Aluguel, 100m²","Lagoa da Conceição, Florianópolis - SC",,,Lagoa da Conceição,florianopolis,7900,Mês,,100,1,,4,https://vivareal.com.br/imovel/sala-comercial-lagoa-da-conceicao-bairros-florianopolis-com-garagem-100m2-aluguel-RS7900-id-2648779563/,Garagem; Cozinha; Elevador
88,2023-11-04 19:06:33.028463,Viva Real,2664501171,"Apartamento com 3 Quartos para Aluguel, 99m²","Carianos, Florianópolis - SC",,,Carianos,florianopolis,3400,Mês,250,99,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-carianos-bairros-florianopolis-com-garagem-99m2-aluguel-RS3400-id-2664501171/,Condomínio fechado; Varanda; Ar-condicionado; Varanda gourmet; Salão de festas; ...
89,2023-11-04 19:06:33.030228,Viva Real,2655539511,"Sala/Conjunto    para Aluguel, 457m²","Rua Lauro Linhares, 589 - Trindade, Florianópolis - SC",Rua Lauro Linhares,589, Trindade,florianopolis,15000,Mês,,457,4,,3,https://vivareal.com.br/imovel/sala-comercial-trindade-bairros-florianopolis-com-garagem-457m2-aluguel-RS15000-id-2655539511/,
90,2023-11-04 19:06:33.031872,Viva Real,2657415357,"Galpão/Depósito/Armazém com  Quarto para Aluguel, 900m²","Vargem do Bom Jesus, Florianópolis - SC",,,Vargem do Bom Jesus,florianopolis,15000,Mês,,900,3,1,7,https://vivareal.com.br/imovel/galpao-deposito-armazem-1-quartos-vargem-do-bom-jesus-bairros-florianopolis-com-garagem-900m2-aluguel-RS15000-id-2657415357/,Cozinha; Ar-condicionado; Área de serviço
91,2023-11-04 19:06:33.033471,Viva Real,2574537551,"Casa com 4 Quartos para Aluguel, 350m²","Travessa da Moita Verde, 417 - Rio Tavares, Florianópolis - SC",Travessa da Moita Verde,417, Rio Tavares,florianopolis,15000,Mês,,350,2,4,4,https://vivareal.com.br/imovel/casa-4-quartos-rio-tavares-bairros-florianopolis-com-garagem-350m2-aluguel-RS15000-id-2574537551/,Piscina; Mobiliado; Quintal; Aceita animais; Ar-condicionado; ...
92,2023-11-04 19:06:33.035070,Viva Real,2554412000,"Sala/Conjunto    para Aluguel, 75m²","Rua Jerônimo Coelho - Centro, Florianópolis - SC",Rua Jerônimo Coelho ,, Centro,florianopolis,2400,Mês,,75,2,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-75m2-aluguel-RS2400-id-2554412000/,Elevador
93,2023-11-04 19:06:33.036670,Viva Real,2661654268,"Ponto comercial/Loja/Box    para Aluguel, 57m²","Rua Emílio Blum - Centro, Florianópolis - SC",Rua Emílio Blum ,, Centro,florianopolis,2900,Mês,,57,1,,,https://vivareal.com.br/imovel/centro-bairros-florianopolis-57m2-aluguel-RS2900-id-2661654268/,Cozinha
94,2023-11-04 19:06:33.038263,Viva Real,2664488897,"Sala/Conjunto    para Aluguel, 30m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,30,1,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-30m2-aluguel-RS3000-id-2664488897/,
95,2023-11-04 19:06:33.039905,Viva Real,2649886316,"Ponto comercial/Loja/Box    para Aluguel, 30m²","Vargem do Bom Jesus, Florianópolis - SC",,,Vargem do Bom Jesus,florianopolis,3300,Mês,,30,1,,1,https://vivareal.com.br/imovel/ponto-comercial-vargem-do-bom-jesus-bairros-florianopolis-com-garagem-30m2-aluguel-RS3300-id-2649886316/,
96,2023-11-04 19:06:33.041473,Viva Real,2566885171,"Apartamento com 2 Quartos para Aluguel, 100m²","Rodovia Jornalista Maurício Sirotsky Sobrinho, 5 - Jurerê, Florianópolis - SC",Rodovia Jornalista Maurício Sirotsky Sobrinho,5, Jurerê,florianopolis,10000,Mês,1300,100,2,2,2,https://vivareal.com.br/imovel/cobertura-2-quartos-jurere-bairros-florianopolis-com-garagem-100m2-aluguel-RS10000-id-2566885171/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...
97,2023-11-04 19:06:33.043045,Viva Real,2578840828,"Sala/Conjunto    para Aluguel, 39m²","Rodovia Francisco Magno Vieira, 4397 - Campeche, Florianópolis - SC",Rodovia Francisco Magno Vieira,4397, Campeche,florianopolis,3500,Mês,,39,1,,1,https://vivareal.com.br/imovel/sala-comercial-campeche-bairros-florianopolis-com-garagem-39m2-aluguel-RS3500-id-2578840828/,Quintal; Jardim
98,2023-11-04 19:06:33.044601,Viva Real,2570877555,"Ponto comercial/Loja/Box    para Aluguel, 72m²","Avenida Prefeito Osmar Cunha - Centro, Florianópolis - SC",Avenida Prefeito Osmar Cunha ,, Centro,florianopolis,2200,Mês,,72,,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-72m2-aluguel-RS2200-id-2570877555/,Elevador; Aceita animais
99,2023-11-04 19:06:33.046189,Viva Real,2609572468,"Apartamento com 2 Quartos para Aluguel, 71m²","Rua Felipe Schmidt, 869 - Centro, Florianópolis - SC",Rua Felipe Schmidt,869, Centro,florianopolis,4100,Mês,800,71,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-71m2-aluguel-RS4100-id-2609572468/,Piscina; Churrasqueira; Varanda; Academia; Espaço gourmet; ...
100,2023-11-04 19:06:33.048007,Viva Real,2643850764,Apartamento com 3 Quartos para Venda/Aluguel 167m²,"Rua Doutor Armínio Tavares, 120 - Centro, Florianópolis - SC",Rua Doutor Armínio Tavares,120, Centro,florianopolis,24458,Mês,1522,167,4,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-167m2-venda-RS6114000-id-2643850764/,Churrasqueira; Elevador; Varanda; Jardim; Área de serviço; ...
101,2023-11-04 19:06:33.049812,Viva Real,2646885391,"Apartamento com 2 Quartos para Aluguel, 66m²","Rua Professor Simão José Hess, 191 - Trindade, Florianópolis - SC",Rua Professor Simão José Hess,191, Trindade,florianopolis,2950,Mês,615,66,1,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-66m2-aluguel-RS2950-id-2646885391/,Churrasqueira; Elevador; Varanda; Área de serviço; Cozinha; ...
102,2023-11-04 19:06:33.051451,Viva Real,2665662149,"Apartamento com 2 Quartos para Aluguel, 44m²","Rua Henrique Boiteux, 291 - Estreito, Florianópolis - SC",Rua Henrique Boiteux,291, Estreito,florianopolis,2150,Mês,500,44,1,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-44m2-aluguel-RS2150-id-2665662149/,Condomínio fechado; Aceita animais; Espaço gourmet; Ar-condicionado; Jardim; ...
103,2023-11-04 19:06:33.052995,Viva Real,2638212259,"Apartamento com  Quarto para Aluguel, 48m²","Rua São João Batista, 109 - Agronômica, Florianópolis - SC",Rua São João Batista,109, Agronômica,florianopolis,3300,Mês,402,48,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-com-garagem-48m2-aluguel-RS3300-id-2638212259/,Ar-condicionado; Elevador; Mobiliado; Interfone
104,2023-11-04 19:06:33.054616,Viva Real,2663454564,"Ponto comercial/Loja/Box    para Aluguel, 93m²","Avenida Hercílio Luz - Centro, Florianópolis - SC",Avenida Hercílio Luz ,, Centro,florianopolis,5750,Mês,,93,2,,1,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-com-garagem-93m2-aluguel-RS5750-id-2663454564/,
105,2023-11-04 19:06:33.056180,Viva Real,2656017456,"Casa com 4 Quartos para Aluguel, 180m²","Rodovia Francisco Magno Vieira - Campeche, Florianópolis - SC",Rodovia Francisco Magno Vieira ,, Campeche,florianopolis,6500,Mês,365,180,4,4,2,https://vivareal.com.br/imovel/casa-4-quartos-campeche-bairros-florianopolis-com-garagem-180m2-aluguel-RS6500-id-2656017456/,Churrasqueira; Interfone; Varanda; Área de serviço; Jardim
106,2023-11-04 19:06:33.241632,Viva Real,2650765481,"Casa com 6 Quartos para Aluguel, 420m²","Rua Luiz D'Acampora - Jardim Atlântico, Florianópolis - SC",Rua Luiz D'Acampora ,, Jardim Atlântico,florianopolis,25000,Mês,,420,2,6,1,https://vivareal.com.br/imovel/casa-6-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-420m2-aluguel-RS25000-id-2650765481/,Piscina; Mobiliado; Churrasqueira; Varanda; Quintal; ...
107,2023-11-04 19:06:33.243868,Viva Real,2638096172,"Sala/Conjunto    para Aluguel, 85m²","Rua Jurerê Tradicional - Jurerê, Florianópolis - SC",Rua Jurerê Tradicional ,, Jurerê,florianopolis,4800,Mês,,85,1,,1,https://vivareal.com.br/imovel/sala-comercial-jurere-bairros-florianopolis-com-garagem-85m2-aluguel-RS4800-id-2638096172/,Mobiliado; Condomínio fechado; Garagem; Próximo a escola; Cozinha; ...
108,2023-11-04 19:06:33.245668,Viva Real,2657448941,"Casa com 4 Quartos para Aluguel, 300m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,5100,Dia,,300,3,4,2,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-300m2-aluguel-RS5100-id-2657448941/,Piscina; Mobiliado; Churrasqueira; Ar-condicionado; Cozinha; ...
109,2023-11-04 19:06:33.248191,Viva Real,2645744067,"Apartamento com  Quarto para Aluguel, 35m²","Rua das Acácias, 26 - Carvoeira, Florianópolis - SC",Rua das Acácias,26, Carvoeira,florianopolis,2550,Mês,694,35,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-35m2-aluguel-RS2550-id-2645744067/,Mobiliado; Cozinha
110,2023-11-04 19:06:33.249876,Viva Real,2661229096,"Apartamento com 3 Quartos para Aluguel, 127m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,7500,Mês,1100,127,1,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-127m2-aluguel-RS7500-id-2661229096/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...
111,2023-11-04 19:06:33.251553,Viva Real,2647252166,"Sala/Conjunto    para Aluguel, 56m²","Rua Padre Roma, 482 - Centro, Florianópolis - SC",Rua Padre Roma,482, Centro,florianopolis,2700,Mês,,56,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-56m2-aluguel-RS2700-id-2647252166/,
112,2023-11-04 19:06:33.253310,Viva Real,2653109086,"Apartamento com 3 Quartos para Aluguel, 98m²","Rua Desembargador Arno Hoeschl, 174 - Centro, Florianópolis - SC",Rua Desembargador Arno Hoeschl,174, Centro,florianopolis,4500,Mês,1268,98,3,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-98m2-aluguel-RS4500-id-2653109086/,Interfone; Salão de festas; Armário embutido; Área de serviço
113,2023-11-04 19:06:33.257059,Viva Real,2607218576,"Prédio/Edificio inteiro    para Aluguel, 3176m²","Avenida Mauro Ramos, 1277 - Centro, Florianópolis - SC",Avenida Mauro Ramos,1277, Centro,florianopolis,80000,Mês,,3176,2,,1,https://vivareal.com.br/imovel/predio-comercial-centro-bairros-florianopolis-com-garagem-3176m2-aluguel-RS80000-id-2607218576/,Elevador; Copa
114,2023-11-04 19:06:33.258999,Viva Real,2661652705,"Sala/Conjunto    para Aluguel, 512m²","Rua Professora Antonieta de Barros - Canto, Florianópolis - SC",Rua Professora Antonieta de Barros ,, Canto,florianopolis,14000,Mês,,512,1,,2,https://vivareal.com.br/imovel/canto-bairros-florianopolis-com-garagem-512m2-aluguel-RS14000-id-2661652705/,Garagem; Cozinha
115,2023-11-04 19:06:33.260822,Viva Real,2657452461,"Apartamento com 2 Quartos para Aluguel, 130m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,2200,Dia,,130,2,2,2,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-130m2-aluguel-RS2200-id-2657452461/,Churrasqueira; Condomínio fechado; Mobiliado; Cozinha; Piscina
116,2023-11-04 19:06:33.263334,Viva Real,2657450887,"Apartamento com 2 Quartos para Aluguel, 106m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,1500,Dia,,106,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-106m2-aluguel-RS1500-id-2657450887/,Piscina; Mobiliado; Condomínio fechado; Varanda; Ar-condicionado; ...
117,2023-11-04 19:06:33.265052,Viva Real,2499462059,"Sala/Conjunto    para Aluguel, 45m²","Rua Saldanha Marinho, 374 - Centro, Florianópolis - SC",Rua Saldanha Marinho,374, Centro,florianopolis,1600,Mês,,45,1,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-45m2-aluguel-RS1600-id-2499462059/,
118,2023-11-04 19:06:33.266618,Viva Real,2650134581,"Cobertura com 2 Quartos para Aluguel, 90m²","Rua Linda Estrela do Mar, 180 - Rio Tavares, Florianópolis - SC",Rua Linda Estrela do Mar,180, Rio Tavares,florianopolis,5290,Mês,850,90,2,2,2,https://vivareal.com.br/imovel/cobertura-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-90m2-aluguel-RS5290-id-2650134581/,Piscina; Churrasqueira; Aceita animais; Jardim; Área de serviço; ...
