data,fonte,id,descricao,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities
2023-11-07 15:34:03.598233,Vivareal,2643937289,"Imóvel comercial    para Aluguel, 99m²","Centro, Florianópolis - SC",,,Centro,florianopolis,2600,Mês,864.0,99.0,2.0,,,https://vivareal.com.br/imovel/imovel-comercial-centro-bairros-florianopolis-99m2-aluguel-RS2600-id-2643937289/,
2023-11-07 15:34:03.599540,Vivareal,2605426153,"Casa    para Aluguel, 280m²","Rua Professora Enoé Schutel, 285 - Trindade, Florianópolis - SC",Rua Professora Enoé Schutel,285.0, Trindade,florianopolis,8400,Mês,,280.0,6.0,,1.0,https://vivareal.com.br/imovel/casa-trindade-bairros-florianopolis-com-garagem-280m2-aluguel-RS8400-id-2605426153/,Churrasqueira; Sala de jantar; Varanda; Área de serviço; Jardim
2023-11-07 15:34:03.600802,Vivareal,2563376916,"Galpão/Depósito/Armazém    para Aluguel, 860m²","Rua Maria Madalena Bilck, 20 - Campeche, Florianópolis - SC",Rua Maria Madalena Bilck,20.0, Campeche,florianopolis,45000,Mês,,860.0,,,2.0,https://vivareal.com.br/imovel/galpao-deposito-armazem-campeche-bairros-florianopolis-com-garagem-860m2-aluguel-RS45000-id-2563376916/,Área de serviço
2023-11-07 15:34:03.602214,Vivareal,2657448944,"Apartamento com 2 Quartos para Aluguel, 90m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,1800,Dia,,90.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-90m2-aluguel-RS1800-id-2657448944/,Churrasqueira; Condomínio fechado; Mobiliado; Mais de um andar; Piscina
2023-11-07 15:34:03.603594,Vivareal,2614450004,"Apartamento com 3 Quartos para Aluguel, 125m²","Rua Araci Vaz Callado, 1564 - Estreito, Florianópolis - SC",Rua Araci Vaz Callado,1564.0, Estreito,florianopolis,5500,Mês,700.0,125.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-125m2-aluguel-RS5500-id-2614450004/,Piscina; Academia; Área de serviço; Playground; Salão de festas; ...
2023-11-07 15:34:03.604961,Vivareal,2657449016,"Casa com 5 Quartos para Aluguel, 600m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,15000,Dia,,600.0,6.0,5.0,8.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-600m2-aluguel-RS15000-id-2657449016/,Piscina; Mobiliado; Varanda; Cozinha; Lareira; ...
2023-11-07 15:34:03.606267,Vivareal,2622799017,"Apartamento com  Quarto para Aluguel, 35m²","Servidão Nila Gonçalves Pereira de Souza, 77 - José Mendes, Florianópolis - SC",Servidão Nila Gonçalves Pereira de Souza,77.0, José Mendes,florianopolis,1200,Mês,,35.0,1.0,1.0,,https://vivareal.com.br/imovel/kitnet-1-quartos-jose-mendes-bairros-florianopolis-35m2-aluguel-RS1200-id-2622799017/,
2023-11-07 15:34:03.607559,Vivareal,2661652700,"Sala/Conjunto    para Aluguel, 174m²","Rua Henrique Véra do Nascimento - Lagoa da Conceição, Florianópolis - SC",Rua Henrique Véra do Nascimento ,, Lagoa da Conceição,florianopolis,4532,Mês,,174.0,1.0,,,https://vivareal.com.br/imovel/lagoa-da-conceicao-bairros-florianopolis-174m2-aluguel-RS4532-id-2661652700/,Cozinha
2023-11-07 15:34:03.608861,Vivareal,2648822753,"Sala/Conjunto    para Aluguel, 51m²","Rodovia Virgílio Várzea, 987 - Monte Verde, Florianópolis - SC",Rodovia Virgílio Várzea,987.0, Monte Verde,florianopolis,2100,Mês,,51.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-monte-verde-bairros-florianopolis-51m2-aluguel-RS2100-id-2648822753/,Mobiliado; Copa
2023-11-07 15:34:03.610087,Vivareal,2660246065,"Apartamento com  Quarto para Aluguel, 61m²","Rua Júlio D'Acia Barreto, 72 - Carvoeira, Florianópolis - SC",Rua Júlio D'Acia Barreto,72.0, Carvoeira,florianopolis,3400,Mês,684.0,61.0,2.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-61m2-aluguel-RS3400-id-2660246065/,Elevador; Academia; Interfone; Área de serviço
2023-11-07 15:34:03.611272,Vivareal,2564392141,"Casa com 3 Quartos para Aluguel, 167m²","Rua Manoel Pedro Vieira, 569 - Morro das Pedras, Florianópolis - SC",Rua Manoel Pedro Vieira,569.0, Morro das Pedras,florianopolis,10000,Mês,,167.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-morro-das-pedras-bairros-florianopolis-com-garagem-167m2-aluguel-RS10000-id-2564392141/,Mobiliado; Varanda; Quintal; Aceita animais; Ar-condicionado; ...
2023-11-07 15:34:03.612507,Vivareal,2660304966,"Apartamento com 2 Quartos para Aluguel, 60m²","Rio Tavares, Florianópolis - SC",,,Rio Tavares,florianopolis,3300,Mês,650.0,60.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-60m2-aluguel-RS3300-id-2660304966/,Churrasqueira; Elevador; Interfone; Varanda
2023-11-07 15:34:04.456730,Vivareal,2663795411,Cobertura com 2 Quartos para Venda/Aluguel 131m²,"Rua Linda Estrela do Mar, 108 - Rio Tavares, Florianópolis - SC",Rua Linda Estrela do Mar,108.0, Rio Tavares,florianopolis,5250,Mês,850.0,131.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/cobertura-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-131m2-venda-RS1390000-id-2663795411/,Varanda; Aceita animais; Garagem; Ar-condicionado; Varanda gourmet; ...
2023-11-07 15:34:04.458746,Vivareal,2663721250,"Ponto comercial/Loja/Box    para Aluguel, 23m²","Rua Anita Garibaldi, 79 - Centro, Florianópolis - SC",Rua Anita Garibaldi,79.0, Centro,florianopolis,3500,Mês,,23.0,2.0,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-23m2-aluguel-RS3500-id-2663721250/,Elevador
2023-11-07 15:34:04.460096,Vivareal,2627043755,"Sala/Conjunto    para Aluguel, 37m²","Avenida Santa Catarina, 1197 - Balneário, Florianópolis - SC",Avenida Santa Catarina,1197.0, Balneário,florianopolis,3200,Mês,,37.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-balneario-bairros-florianopolis-com-garagem-37m2-aluguel-RS3200-id-2627043755/,Elevador; Interfone; Mobiliado; Copa
2023-11-07 15:34:04.461431,Vivareal,2665052526,"Sala/Conjunto    para Aluguel, 55m²","Centro, Florianópolis - SC",,,Centro,florianopolis,2600,Mês,,55.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-55m2-aluguel-RS2600-id-2665052526/,Ar-condicionado; Segurança 24h
2023-11-07 15:34:04.462920,Vivareal,2646458747,"Casa com 3 Quartos para Aluguel, 120m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,8100,Mês,,120.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-campeche-bairros-florianopolis-com-garagem-120m2-aluguel-RS8100-id-2646458747/,Mobiliado; Escritório; Quintal
2023-11-07 15:34:04.464269,Vivareal,2591894827,"Sala/Conjunto    para Aluguel, 950m²","Rua Lauro Linhares, 589 - Trindade, Florianópolis - SC",Rua Lauro Linhares,589.0, Trindade,florianopolis,28000,Mês,,950.0,,,6.0,https://vivareal.com.br/imovel/sala-comercial-trindade-bairros-florianopolis-com-garagem-950m2-aluguel-RS28000-id-2591894827/,
2023-11-07 15:34:04.465548,Vivareal,2657452758,"Casa com 5 Quartos para Aluguel, 300m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,5500,Dia,,300.0,5.0,5.0,4.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-300m2-aluguel-RS5500-id-2657452758/,Mobiliado; Piscina
2023-11-07 15:34:04.466850,Vivareal,2572273296,Casa com 4 Quartos à Venda/Aluguel 407m²,"Rodovia Jornalista Maurício Sirotsky Sobrinho - Jurerê, Florianópolis - SC",Rodovia Jornalista Maurício Sirotsky Sobrinho ,, Jurerê,florianopolis,27500,Mês,,407.0,5.0,4.0,5.0,https://vivareal.com.br/imovel/casa-de-condominio-4-quartos-jurere-bairros-florianopolis-com-garagem-407m2-venda-RS5700000-id-2572273296/,Ar-condicionado; Closet; Cozinha americana; Mobiliado; Varanda gourmet
2023-11-07 15:34:04.468142,Vivareal,2563925979,"Casa com 3 Quartos para Aluguel, 200m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,2800,Dia,,200.0,2.0,3.0,3.0,https://vivareal.com.br/imovel/casa-3-quartos-jurere-bairros-florianopolis-com-garagem-200m2-aluguel-RS2800-id-2563925979/,Mobiliado; Ar-condicionado; Varanda gourmet; Conexão à internet; Cozinha americana; ...
2023-11-07 15:34:04.469519,Vivareal,2657452166,"Casa com 5 Quartos para Aluguel, 260m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,25000,Mês,,260.0,6.0,5.0,4.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-bairros-florianopolis-com-garagem-260m2-aluguel-RS25000-id-2657452166/,
2023-11-07 15:34:04.471294,Vivareal,2657452853,"Casa com 4 Quartos para Aluguel, 300m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,7000,Dia,,300.0,5.0,4.0,5.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-300m2-aluguel-RS7000-id-2657452853/,Piscina; Mobiliado; Churrasqueira; Varanda; Ar-condicionado; ...
2023-11-07 15:34:04.472735,Vivareal,2552445248,"Sala/Conjunto    para Aluguel, 100m²","Rua Tiradentes - Centro, Florianópolis - SC",Rua Tiradentes ,, Centro,florianopolis,2800,Mês,,100.0,,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-100m2-aluguel-RS2800-id-2552445248/,
2023-11-07 15:34:04.474035,Vivareal,2655062378,"Casa com 4 Quartos para Aluguel, 340m²","Rua dos Tucunarés - Jurerê Internacional, Florianópolis - SC",Rua dos Tucunarés ,, Jurerê Internacional,florianopolis,20000,Mês,,340.0,5.0,4.0,4.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-340m2-aluguel-RS20000-id-2655062378/,Ar-condicionado; Mobiliado; Piscina; Varanda gourmet
2023-11-07 15:34:04.475341,Vivareal,2644160464,"Casa com 4 Quartos para Aluguel, 360m²","Servidão João Clímaco dos Santos - Cachoeira do Bom Jesus, Florianópolis - SC",Servidão João Clímaco dos Santos ,, Cachoeira do Bom Jesus,florianopolis,5500,Mês,,360.0,3.0,4.0,,https://vivareal.com.br/imovel/casa-4-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-360m2-aluguel-RS5500-id-2644160464/,
2023-11-07 15:34:04.476570,Vivareal,2646179877,"Apartamento com  Quarto para Aluguel, 32m²","Rua das Acácias, 26 - Carvoeira, Florianópolis - SC",Rua das Acácias,26.0, Carvoeira,florianopolis,3100,Mês,611.0,32.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-32m2-aluguel-RS3100-id-2646179877/,Elevador; Academia; Interfone; Área de serviço
2023-11-07 15:34:04.477814,Vivareal,2636488867,"Apartamento com  Quarto para Aluguel, 25m²","Rua da Timbauba - Monte Verde, Florianópolis - SC",Rua da Timbauba ,, Monte Verde,florianopolis,975,Mês,,25.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-monte-verde-bairros-florianopolis-com-garagem-25m2-aluguel-RS975-id-2636488867/,Condomínio fechado; Jardim; Mobiliado
2023-11-07 15:34:04.479169,Vivareal,2643848862,"Imóvel comercial    para Aluguel, 38m²","Trindade, Florianópolis - SC",,,Trindade,florianopolis,2600,Mês,574.0,38.0,1.0,,,https://vivareal.com.br/imovel/imovel-comercial-trindade-bairros-florianopolis-38m2-aluguel-RS2600-id-2643848862/,
2023-11-07 15:34:04.480465,Vivareal,2652939066,"Apartamento com 3 Quartos para Aluguel, 79m²","Rua João Roberto Sanford, 168 - Coqueiros, Florianópolis - SC",Rua João Roberto Sanford,168.0, Coqueiros,florianopolis,3200,Mês,550.0,79.0,1.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-79m2-aluguel-RS3200-id-2652939066/,Salão de festas; Garagem
2023-11-07 15:34:04.481711,Vivareal,2656906699,"Casa com 5 Quartos para Aluguel, 383m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,5500,Dia,,383.0,6.0,5.0,4.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-383m2-aluguel-RS5500-id-2656906699/,Piscina; Mobiliado; Churrasqueira; Garagem; Ar-condicionado; ...
2023-11-07 15:34:04.483019,Vivareal,2666783425,Cobertura com 3 Quartos para Venda/Aluguel 250m²,"Rua Lauro Linhares, 1315 - Trindade, Florianópolis - SC",Rua Lauro Linhares,1315.0, Trindade,florianopolis,9000,Mês,1200.0,250.0,5.0,3.0,3.0,https://vivareal.com.br/imovel/cobertura-3-quartos-trindade-bairros-florianopolis-com-garagem-250m2-venda-RS2700000-id-2666783425/,Closet; Churrasqueira; Elevador; Mobiliado
2023-11-07 15:34:04.484337,Vivareal,2661016251,"Apartamento com 2 Quartos para Aluguel, 78m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3500,Mês,1259.0,78.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-78m2-aluguel-RS3500-id-2661016251/,Churrasqueira; Elevador; Interfone; Varanda; Salão de festas
2023-11-07 15:34:04.485858,Vivareal,2657448922,"Apartamento com 3 Quartos para Aluguel, 146m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,2900,Dia,,146.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-146m2-aluguel-RS2900-id-2657448922/,Piscina; Churrasqueira; Condomínio fechado; Ar-condicionado; Lavanderia; ...
2023-11-07 15:34:04.487333,Vivareal,2657450884,"Apartamento com 3 Quartos para Aluguel, 150m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,1900,Dia,,150.0,3.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-150m2-aluguel-RS1900-id-2657450884/,Churrasqueira; Ar-condicionado; Condomínio fechado; Lavanderia
2023-11-07 15:34:04.488844,Vivareal,2656600169,"Apartamento com  Quarto para Aluguel, 30m²","Jardim Atlântico, Florianópolis - SC",,,Jardim Atlântico,florianopolis,1150,Mês,200.0,30.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-jardim-atlantico-bairros-florianopolis-30m2-aluguel-RS1150-id-2656600169/,
2023-11-07 15:34:04.490293,Vivareal,2654236828,"Casa com 5 Quartos para Aluguel, 200m²","Rua dos Cações, 411 - Jurerê Internacional, Florianópolis - SC",Rua dos Cações,411.0, Jurerê Internacional,florianopolis,3000,Dia,,200.0,6.0,5.0,2.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-200m2-aluguel-RS3000-id-2654236828/,Aceita animais; Ar-condicionado; Closet; Mobiliado; Cozinha americana
2023-11-07 15:34:04.491695,Vivareal,2639390932,"Kitnet/Conjugado com  Quarto para Aluguel, 47m²","Rua Marechal Guilherme, 103 - Centro, Florianópolis - SC",Rua Marechal Guilherme,103.0, Centro,florianopolis,1500,Mês,,47.0,1.0,1.0,,https://vivareal.com.br/imovel/kitnet-1-quartos-centro-bairros-florianopolis-47m2-aluguel-RS1500-id-2639390932/,Elevador; Interfone
2023-11-07 15:34:04.492978,Vivareal,2638500882,"Apartamento com  Quarto para Aluguel, 55m²","Rua das Camélias, 72 - Carvoeira, Florianópolis - SC",Rua das Camélias,72.0, Carvoeira,florianopolis,4800,Mês,800.0,55.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-55m2-aluguel-RS4800-id-2638500882/,Varanda; Garagem; Cozinha
2023-11-07 15:34:04.494291,Vivareal,2657446244,"Apartamento com 2 Quartos para Aluguel, 90m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,1600,Dia,600.0,90.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-90m2-aluguel-RS1600-id-2657446244/,Mobiliado; Varanda; Ar-condicionado; Cozinha; Lavanderia; ...
2023-11-07 15:34:04.495628,Vivareal,2657392760,"Casa com 3 Quartos para Aluguel, 200m²","Rua Fermino Hemenegildo dos Santos - Carianos, Florianópolis - SC",Rua Fermino Hemenegildo dos Santos ,, Carianos,florianopolis,4900,Mês,,200.0,1.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-carianos-bairros-florianopolis-com-garagem-200m2-aluguel-RS4900-id-2657392760/,Ar-condicionado; Quintal; Aceita animais
2023-11-07 15:34:04.496903,Vivareal,2657085524,"Imóvel comercial    para Aluguel, 102m²","Rua José Brognoli, 188 - Saco dos Limões, Florianópolis - SC",Rua José Brognoli,188.0, Saco dos Limões,florianopolis,6000,Mês,,102.0,3.0,,4.0,https://vivareal.com.br/imovel/imovel-comercial-saco-dos-limoes-bairros-florianopolis-com-garagem-102m2-aluguel-RS6000-id-2657085524/,
2023-11-07 15:34:04.498333,Vivareal,2661016249,"Apartamento com 3 Quartos para Aluguel, 77m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3500,Mês,620.0,77.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-77m2-aluguel-RS3500-id-2661016249/,Ar-condicionado; Cozinha; Quadra poliesportiva; Varanda; Aceita animais
2023-11-07 15:34:04.499572,Vivareal,2540757683,"Apartamento com 3 Quartos para Aluguel, 150m²","Avenida dos Búzios, 3370 - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios,3370.0, Jurerê Internacional,florianopolis,25000,Mês,,150.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-150m2-aluguel-RS25000-id-2540757683/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...
2023-11-07 15:34:04.500899,Vivareal,2220455497,"Apartamento com  Quarto para Aluguel, 42m²","Rua Doutor Antônio Prudente de Moraes, 620 - Canasvieiras, Florianópolis - SC",Rua Doutor Antônio Prudente de Moraes,620.0, Canasvieiras,florianopolis,350,Dia,,42.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-42m2-aluguel-RS350-id-2220455497/,Ar-condicionado; Garagem; Churrasqueira; Conexão à internet
2023-11-07 15:34:04.502145,Vivareal,2550805056,"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida Luiz Boiteux Piazza - Cachoeira do Bom Jesus, Florianópolis - SC",Avenida Luiz Boiteux Piazza ,, Cachoeira do Bom Jesus,florianopolis,690,Dia,,50.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-50m2-aluguel-RS690-id-2550805056/,Piscina; Mobiliado; Churrasqueira; Condomínio fechado; Ar-condicionado; ...
2023-11-07 15:34:04.503470,Vivareal,2598281556,"Ponto comercial/Loja/Box    para Aluguel, 390m²","Rua Araci Vaz Callado, 609 - Canto, Florianópolis - SC",Rua Araci Vaz Callado,609.0, Canto,florianopolis,15000,Mês,,390.0,3.0,,,https://vivareal.com.br/imovel/ponto-comercial-canto-bairros-florianopolis-390m2-aluguel-RS15000-id-2598281556/,Copa; Área de serviço
2023-11-07 15:34:05.397984,Vivareal,2650765481,"Casa com 6 Quartos para Aluguel, 420m²","Rua Luiz D'Acampora - Jardim Atlântico, Florianópolis - SC",Rua Luiz D'Acampora ,, Jardim Atlântico,florianopolis,25000,Mês,,420.0,2.0,6.0,1.0,https://vivareal.com.br/imovel/casa-6-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-420m2-aluguel-RS25000-id-2650765481/,Piscina; Mobiliado; Churrasqueira; Varanda; Quintal; ...
2023-11-07 15:34:05.399752,Vivareal,2638096172,"Sala/Conjunto    para Aluguel, 85m²","Rua Jurerê Tradicional - Jurerê, Florianópolis - SC",Rua Jurerê Tradicional ,, Jurerê,florianopolis,4800,Mês,,85.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-jurere-bairros-florianopolis-com-garagem-85m2-aluguel-RS4800-id-2638096172/,Mobiliado; Condomínio fechado; Garagem; Próximo a escola; Cozinha; ...
2023-11-07 15:34:05.401126,Vivareal,2657448941,"Casa com 4 Quartos para Aluguel, 300m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,5100,Dia,,300.0,3.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-300m2-aluguel-RS5100-id-2657448941/,Piscina; Mobiliado; Churrasqueira; Ar-condicionado; Cozinha; ...
2023-11-07 15:34:05.403127,Vivareal,2645744067,"Apartamento com  Quarto para Aluguel, 35m²","Rua das Acácias, 26 - Carvoeira, Florianópolis - SC",Rua das Acácias,26.0, Carvoeira,florianopolis,2550,Mês,694.0,35.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-35m2-aluguel-RS2550-id-2645744067/,Mobiliado; Cozinha
